@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
CONTIG	START	END	GC_CONTENT
20	3130933	3131432	0.482000
20	3131433	3131763	0.435045
20	3140161	3140660	0.644000
20	3140661	3140761	0.564356
20	3143012	3143511	0.484000
20	3143512	3144011	0.562000
20	3144012	3144511	0.580000
20	3144512	3145011	0.618000
20	3145012	3145511	0.686000
20	3145512	3145970	0.657952
20	3145971	3146470	0.670000
20	3146471	3146970	0.650000
20	3146971	3147178	0.615385
20	3147179	3147678	0.652000
20	3147679	3148077	0.626566
20	3148133	3148632	0.586000
20	3148633	3148857	0.751111
20	3153850	3154349	0.758000
20	3154350	3154445	0.729167
20	3170745	3171244	0.496000
20	3171245	3171650	0.633005
20	3171651	3172134	0.553719
20	3172160	3172659	0.526000
20	3172660	3172717	0.482759
20	3175225	3175695	0.592357
20	3175696	3176195	0.610000
20	3176196	3176249	0.648148
20	3180396	3180867	0.601695
20	3180868	3181350	0.575569
20	3183608	3184107	0.626000
20	3184108	3184312	0.663415
20	3184932	3185431	0.642000
20	3185432	3185578	0.455782
20	3189071	3189570	0.536000
20	3189571	3189911	0.533724
20	3189912	3190411	0.638000
20	3190412	3190513	0.656863
20	3193564	3193887	0.500000
20	3193888	3194279	0.505102
20	3194380	3194879	0.550000
20	3194880	3194954	0.426667
20	3195676	3196175	0.506000
20	3196176	3196208	0.424242
20	3198912	3199411	0.628000
20	3199412	3199528	0.632479
20	3202236	3202735	0.590000
20	3202736	3202813	0.615385
20	3203761	3204260	0.574000
20	3204261	3204756	0.550403
20	3207078	3207577	0.556000
20	3207578	3208077	0.614000
20	3208078	3208577	0.568000
20	3208578	3208703	0.730159
20	3208704	3209115	0.672330
20	3209116	3209418	0.673267
20	3209419	3209698	0.632143
20	3209699	3209950	0.650794
20	3209951	3210133	0.661202
20	3210134	3210627	0.643725
20	3210628	3211033	0.662562
20	3211034	3211335	0.599338
20	3211336	3211534	0.683417
20	3211535	3211749	0.600000
20	3211750	3211931	0.609890
20	3211932	3212431	0.600000
20	3212432	3212444	0.692308
20	3213909	3214408	0.610000
20	3214409	3214424	0.562500
20	3214425	3214688	0.632576
20	3214689	3215086	0.653266
20	3215087	3215325	0.619247
20	3215326	3215790	0.606452
20	3217939	3218438	0.590000
20	3218439	3218455	0.411765
20	3218456	3218955	0.660000
20	3218956	3219085	0.746154
20	3219375	3219874	0.748000
20	3219875	3220086	0.778302
20	3229697	3230196	0.460000
20	3230197	3230696	0.426000
20	3230697	3231196	0.528000
20	3231197	3231696	0.514000
20	3231697	3232196	0.432000
20	3232197	3232696	0.550000
20	3232697	3233196	0.576000
20	3233197	3233580	0.520833
20	3234121	3234620	0.466000
20	3234621	3234715	0.568421
20	3235614	3236113	0.554000
20	3236114	3236180	0.552239
20	3236401	3236900	0.562000
20	3236901	3237107	0.512077
20	3239875	3240374	0.574000
20	3240375	3240383	0.444444
20	3240384	3240883	0.492000
20	3240884	3240924	0.634146
20	3244833	3245332	0.444000
20	3245333	3245420	0.500000
20	3250822	3251321	0.512000
20	3251322	3251458	0.467153
20	3259307	3259806	0.422000
20	3259807	3259845	0.512821
20	3262036	3262535	0.432000
20	3262536	3262662	0.519685
20	3268027	3268526	0.486000
20	3268527	3268686	0.506250
20	3270524	3271023	0.452000
20	3271024	3271113	0.366667
20	3274534	3275033	0.434000
20	3275034	3275037	0.500000
20	3275038	3275525	0.430328
20	3277257	3277756	0.452000
20	3277757	3277846	0.444444
20	3278425	3278924	0.422000
20	3278925	3279072	0.418919
20	3284836	3285335	0.494000
20	3285336	3285440	0.400000
20	3295429	3295928	0.414000
20	3295929	3296017	0.438202
20	3296131	3296630	0.430000
20	3296631	3296682	0.519231
20	3297119	3297618	0.468000
20	3297619	3297690	0.500000
20	3298685	3299184	0.356000
20	3299185	3299297	0.442478
20	3302613	3303103	0.490835
20	3303104	3303593	0.502041
20	3305288	3305787	0.404000
20	3305788	3305865	0.500000
20	3306593	3307092	0.370000
20	3307093	3307181	0.573034
20	3311042	3311541	0.440000
20	3311542	3311579	0.552632
20	3312676	3313175	0.392000
20	3313176	3313258	0.578313
20	3320900	3321399	0.430000
20	3321400	3321536	0.459854
20	3324072	3324571	0.404000
20	3324572	3324628	0.280702
20	3328921	3329420	0.340000
20	3329421	3329520	0.350000
20	3339912	3340411	0.362000
20	3340412	3340490	0.278481
20	3354444	3354943	0.422000
20	3354944	3355051	0.268519
20	3355426	3355925	0.406000
20	3355926	3356023	0.336735
20	3356574	3357073	0.346000
20	3357074	3357199	0.357143
20	3361775	3362274	0.366000
20	3362275	3362395	0.371901
20	3362823	3363322	0.476000
20	3363323	3363403	0.432099
20	3387871	3388370	0.748000
20	3388371	3388559	0.724868
20	3451414	3451913	0.748000
20	3451914	3452413	0.678000
20	3452414	3452414	1.000000
20	3515649	3516148	0.258000
20	3516149	3516233	0.317647
20	3520618	3521117	0.328000
20	3521118	3521232	0.417391
20	3526158	3526657	0.380000
20	3526658	3526787	0.346154
20	3527680	3528179	0.394000
20	3528180	3528386	0.342995
20	3529566	3530065	0.310000
20	3530066	3530235	0.300000
20	3539789	3540288	0.386000
20	3540289	3540380	0.282609
20	3541058	3541557	0.364000
20	3541558	3541802	0.444898
20	3542672	3543171	0.416000
20	3543172	3543356	0.291892
20	3543605	3544104	0.350000
20	3544105	3544260	0.301282
20	3545744	3546243	0.446000
20	3546244	3546329	0.511628
20	3553127	3553626	0.432000
20	3553627	3553848	0.346847
20	3556223	3556722	0.360000
20	3556723	3556845	0.447154
20	3557255	3557754	0.454000
20	3557755	3557894	0.364286
20	3558978	3559477	0.364000
20	3559478	3559669	0.421875
20	3562531	3563030	0.446000
20	3563031	3563251	0.334842
20	3564294	3564793	0.516000
20	3564794	3564980	0.427807
20	3565043	3565542	0.408000
20	3565543	3565777	0.438298
20	3571565	3572064	0.384000
20	3572065	3572203	0.424460
20	3574875	3575374	0.466000
20	3575375	3575469	0.410526
20	3576773	3577272	0.364000
20	3577273	3577326	0.481481
20	3578302	3578801	0.364000
20	3578802	3578897	0.364583
20	3581342	3581841	0.346000
20	3581842	3581921	0.262500
20	3584501	3585000	0.374000
20	3585001	3585159	0.459119
20	3596224	3596723	0.452000
20	3596724	3596943	0.468182
20	3604907	3605406	0.382000
20	3605407	3605469	0.460317
20	3609296	3609795	0.526000
20	3609796	3610195	0.435000
20	3614707	3615206	0.490000
20	3615207	3615286	0.387500
20	3619224	3619723	0.374000
20	3619724	3619832	0.357798
20	3624550	3625049	0.478000
20	3625050	3625165	0.577586
20	3627119	3627618	0.506000
20	3627619	3628118	0.394000
20	3628119	3628618	0.400000
20	3628619	3629118	0.530000
20	3629119	3629618	0.470000
20	3629619	3630118	0.428000
20	3630119	3630618	0.462000
20	3630619	3631118	0.476000
20	3631119	3631618	0.398000
20	3631619	3632012	0.401015
20	3639688	3640187	0.530000
20	3640188	3640687	0.614000
20	3640688	3640720	0.696970
20	3640721	3641034	0.621019
20	3641035	3641359	0.667692
20	3641360	3641859	0.782000
20	3641860	3642186	0.675841
20	3643750	3644249	0.634000
20	3644250	3644296	0.595745
20	3648361	3648860	0.554000
20	3648861	3649360	0.558000
20	3649361	3649796	0.561927
20	3649797	3650104	0.568182
20	3650105	3650534	0.620930
20	3651402	3651841	0.656818
20	3651842	3652028	0.582888
20	3652029	3652185	0.668790
20	3652186	3652474	0.636678
20	3652475	3652706	0.655172
20	3652707	3653079	0.659517
20	3653080	3653320	0.676349
20	3653321	3653772	0.701327
20	3653773	3654181	0.625917
20	3654182	3654348	0.790419
20	3654349	3654634	0.744755
20	3654635	3654823	0.634921
20	3654824	3655040	0.594470
20	3655041	3655379	0.575221
20	3655380	3655584	0.634146
20	3655585	3656002	0.571770
20	3657463	3657962	0.644000
20	3657963	3658040	0.538462
20	3659888	3660387	0.614000
20	3660388	3660468	0.567901
20	3662304	3662803	0.728000
20	3662804	3663303	0.696000
20	3663304	3663587	0.507042
20	3667366	3667865	0.530000
20	3667866	3668365	0.538000
20	3668366	3668865	0.470000
20	3668866	3669365	0.574000
20	3669366	3669516	0.582781
20	3669551	3670050	0.588000
20	3670051	3670060	0.400000
20	3670061	3670478	0.581340
20	3670479	3670978	0.602000
20	3670979	3671161	0.475410
20	3671736	3672235	0.592000
20	3672236	3672398	0.613497
20	3672399	3672898	0.608000
20	3672899	3673008	0.600000
20	3673009	3673463	0.646154
20	3673464	3673935	0.673729
20	3673936	3674435	0.638000
20	3674436	3674595	0.600000
20	3674617	3675116	0.568000
20	3675117	3675244	0.648438
20	3675245	3675744	0.624000
20	3675745	3675820	0.526316
20	3676982	3677481	0.546000
20	3677482	3677633	0.611842
20	3677634	3678133	0.646000
20	3678134	3678216	0.650602
20	3678217	3678716	0.624000
20	3678717	3679030	0.598726
20	3679598	3680097	0.650000
20	3680098	3680356	0.552124
20	3681738	3682237	0.566000
20	3682238	3682538	0.578073
20	3683593	3684092	0.542000
20	3684093	3684284	0.625000
20	3684285	3684784	0.600000
20	3684785	3684988	0.558824
20	3686140	3686639	0.602000
20	3686640	3686840	0.616915
20	3686841	3687340	0.638000
20	3687341	3687539	0.658291
20	3687540	3688039	0.600000
20	3688040	3688134	0.536842
20	3692866	3693365	0.616000
20	3693366	3693497	0.613636
20	3713081	3713580	0.776000
20	3713581	3713691	0.693694
20	3719054	3719553	0.474000
20	3719554	3719614	0.508197
20	3721211	3721710	0.630000
20	3721711	3721809	0.535354
20	3722680	3723179	0.618000
20	3723180	3723305	0.484127
20	3725298	3725797	0.564000
20	3725798	3725937	0.642857
20	3725938	3726402	0.606452
20	3726403	3726902	0.598000
20	3726903	3726928	0.461538
20	3728613	3729112	0.644000
20	3729113	3729288	0.590909
20	3729628	3730127	0.598000
20	3730128	3730180	0.716981
20	3730181	3730558	0.706349
20	3730559	3731058	0.682000
20	3731059	3731124	0.636364
20	3731200	3731699	0.562000
20	3731700	3731804	0.428571
20	3731907	3732406	0.682000
20	3732407	3732906	0.716000
20	3732907	3733406	0.598000
20	3733407	3733906	0.540000
20	3733907	3733951	0.533333
20	3733952	3734451	0.576000
20	3734452	3734924	0.661734
20	3734925	3735416	0.621951
20	3735865	3736364	0.606000
20	3736365	3736504	0.635714
20	3738932	3739431	0.564000
20	3739432	3739575	0.611111
20	3740403	3740902	0.624000
20	3740903	3741083	0.607735
20	3747605	3748104	0.638000
20	3748105	3748574	0.734043
20	3748575	3749074	0.676000
20	3749075	3749285	0.725118
20	3757900	3758399	0.596000
20	3758400	3758899	0.698000
20	3758900	3759016	0.641026
20	3759017	3759291	0.683636
20	3759292	3759525	0.602564
20	3759526	3759739	0.602804
20	3759740	3760154	0.628916
20	3760155	3760654	0.524000
20	3760655	3760672	0.333333
20	3761575	3762074	0.564000
20	3762075	3762345	0.542435
20	3764247	3764746	0.588000
20	3764747	3765246	0.642000
20	3765247	3765746	0.582000
20	3765747	3766246	0.638000
20	3766247	3766746	0.724000
20	3766747	3767246	0.716000
20	3767247	3767402	0.878205
20	3767403	3767902	0.554000
20	3767903	3768036	0.388060
20	3776135	3776634	0.604000
20	3776635	3777134	0.676000
20	3777135	3777628	0.688259
20	3778018	3778517	0.590000
20	3778518	3778646	0.596899
20	3778808	3779307	0.486000
20	3779308	3779360	0.641509
20	3780458	3780957	0.602000
20	3780958	3781042	0.541176
20	3781043	3781267	0.595556
20	3781268	3781564	0.649832
20	3781565	3781820	0.644531
20	3781821	3782201	0.532808
20	3782202	3782509	0.590909
20	3782510	3782837	0.643293
20	3782838	3783199	0.574586
20	3783200	3783505	0.513072
20	3783506	3783686	0.497238
20	3783687	3783951	0.566038
20	3783952	3784434	0.602484
20	3784965	3785397	0.556582
20	3785398	3785897	0.598000
20	3785898	3786397	0.536000
20	3786398	3786897	0.534000
20	3786898	3787018	0.553719
20	3788890	3789389	0.450000
20	3789390	3789499	0.336364
20	3790293	3790792	0.474000
20	3790793	3790911	0.352941
20	3791926	3792425	0.466000
20	3792426	3792601	0.704545
20	3792602	3793101	0.534000
20	3793102	3793331	0.586957
20	3800920	3801419	0.696000
20	3801420	3801751	0.524096
20	3802498	3802997	0.500000
20	3802998	3803190	0.362694
20	3804267	3804766	0.598000
20	3804767	3805266	0.604000
20	3805267	3805766	0.546000
20	3805767	3806266	0.532000
20	3806267	3806766	0.526000
20	3806767	3807266	0.530000
20	3807267	3807766	0.520000
20	3807767	3808266	0.516000
20	3808267	3808766	0.476000
20	3808767	3809266	0.424000
20	3809267	3809735	0.368870
20	3827195	3827694	0.714000
20	3827695	3827800	0.679245
20	3834954	3835453	0.496000
20	3835454	3835638	0.508108
20	3838031	3838530	0.604000
20	3838531	3838706	0.505682
20	3841728	3842227	0.576000
20	3842228	3842401	0.563218
20	3842650	3843149	0.560000
20	3843150	3843310	0.378882
20	3844652	3845151	0.600000
20	3845152	3845651	0.584000
20	3845652	3845685	0.676471
20	3846079	3846578	0.610000
20	3846579	3847078	0.640000
20	3847079	3847578	0.626000
20	3847579	3848078	0.502000
20	3848079	3848578	0.508000
20	3848579	3849078	0.532000
20	3849079	3849578	0.500000
20	3849579	3850078	0.522000
20	3850079	3850578	0.516000
20	3850579	3851078	0.560000
20	3851079	3851578	0.422000
20	3851579	3852078	0.534000
20	3852079	3852578	0.506000
20	3852579	3853078	0.480000
20	3853079	3853578	0.456000
20	3853579	3854078	0.450000
20	3854079	3854578	0.490000
20	3854579	3855078	0.442000
20	3855079	3855578	0.544000
20	3855579	3856078	0.462000
20	3856079	3856578	0.494000
20	3856579	3857020	0.420814
20	3869177	3869565	0.550129
20	3869566	3870065	0.702000
20	3870066	3870411	0.757225
20	3870412	3870829	0.574163
20	3871640	3872139	0.466000
20	3872140	3872308	0.343195
20	3888322	3888821	0.410000
20	3888822	3889321	0.352000
20	3889322	3889520	0.517588
20	3890973	3891472	0.394000
20	3891473	3891727	0.341176
20	3892854	3893353	0.432000
20	3893354	3893531	0.516854
20	3897323	3897822	0.410000
20	3897823	3897918	0.250000
20	3897919	3898418	0.446000
20	3898419	3898468	0.260000
20	3899067	3899566	0.404000
20	3899567	3899693	0.566929
20	3903640	3904139	0.436000
20	3904140	3904639	0.414000
20	3904640	3905139	0.540000
20	3905140	3905639	0.602000
20	3905640	3906139	0.542000
20	3906140	3906639	0.548000
20	3906640	3907139	0.530000
20	3907140	3907639	0.532000
20	3907640	3908139	0.416000
20	3908140	3908639	0.506000
20	3908640	3909139	0.480000
20	3909140	3909639	0.498000
20	3909640	3910139	0.510000
20	3910140	3910639	0.476000
20	3910640	3911139	0.462000
20	3911140	3911639	0.512000
20	3911640	3912139	0.444000
20	3912140	3912639	0.508000
20	3912640	3913139	0.420000
20	3913140	3913639	0.464000
20	3913640	3914139	0.498000
20	3914140	3914639	0.530000
20	3914640	3915098	0.564270
20	3915390	3915889	0.460000
20	3915890	3915970	0.506173
20	3925573	3926072	0.298000
20	3926073	3926115	0.511628
20	3928633	3929132	0.342000
20	3929133	3929176	0.318182
20	3944271	3944770	0.326000
20	3944771	3944921	0.317881
20	3954728	3955227	0.334000
20	3955228	3955297	0.228571
20	3995541	3996040	0.724000
20	3996041	3996455	0.785542
20	4129175	4129674	0.768000
20	4129675	4129874	0.835000
20	4155426	4155925	0.584000
20	4155926	4156160	0.527660
20	4157747	4158246	0.548000
20	4158247	4158474	0.342105
20	4162199	4162679	0.582121
20	4162680	4163179	0.652000
20	4163180	4163679	0.614000
20	4163680	4163745	0.454545
20	4163890	4164389	0.586000
20	4164390	4164551	0.376543
20	4167139	4167638	0.496000
20	4167639	4167697	0.525424
20	4167698	4168197	0.592000
20	4168198	4168644	0.548098
20	4173486	4173985	0.476000
20	4173986	4174143	0.443038
20	4175678	4176098	0.463183
20	4176099	4176598	0.502000
20	4176599	4176850	0.531746
20	4201026	4201525	0.422000
20	4201526	4202025	0.576000
20	4202026	4202525	0.690000
20	4202526	4203025	0.582000
20	4203026	4203027	0.500000
20	4228243	4228742	0.622000
20	4228743	4229242	0.666000
20	4229243	4229742	0.762000
20	4229743	4230184	0.769231
20	4666851	4667350	0.742000
20	4667351	4667632	0.776596
20	4679606	4680105	0.526000
20	4680106	4680605	0.546000
20	4680606	4681105	0.434000
20	4681106	4681605	0.410000
20	4681606	4682105	0.310000
20	4682106	4682484	0.437995
20	4702304	4702803	0.518000
20	4702804	4702865	0.403226
20	4704936	4705435	0.570000
20	4705436	4705935	0.592000
20	4705936	4706435	0.432000
20	4706436	4706935	0.436000
20	4706936	4707435	0.370000
20	4707436	4707935	0.454000
20	4707936	4708435	0.360000
20	4708436	4708935	0.472000
20	4708936	4709356	0.394299
20	4711677	4712176	0.466000
20	4712177	4712676	0.480000
20	4712677	4713176	0.454000
20	4713177	4713676	0.486000
20	4713677	4713981	0.514754
20	4720535	4721034	0.416000
20	4721035	4721534	0.516000
20	4721535	4721564	0.700000
20	4760418	4760917	0.442000
20	4760918	4761417	0.468000
20	4761418	4761917	0.444000
20	4761918	4762417	0.462000
20	4762418	4762917	0.438000
20	4762918	4763417	0.510000
20	4763418	4763917	0.530000
20	4763918	4764417	0.458000
20	4764418	4764917	0.506000
20	4764918	4765238	0.501558
20	4766626	4767125	0.496000
20	4767126	4767224	0.454545
20	4768028	4768527	0.494000
20	4768528	4768631	0.461538
20	4768632	4769131	0.384000
20	4769132	4769164	0.363636
20	4769991	4770490	0.534000
20	4770491	4770593	0.524272
20	4770846	4771345	0.594000
20	4771346	4771507	0.376543
20	4772934	4773433	0.508000
20	4773434	4773523	0.633333
20	4776210	4776709	0.564000
20	4776710	4776862	0.503268
20	4778405	4778904	0.492000
20	4778905	4778981	0.480519
20	4781367	4781866	0.536000
20	4781867	4781958	0.510870
20	4795497	4795996	0.570000
20	4795997	4796019	0.608696
20	4802724	4803223	0.504000
20	4803224	4803299	0.618421
20	4803952	4804451	0.700000
20	4804452	4804504	0.660377
20	4832753	4833252	0.386000
20	4833253	4833752	0.482000
20	4833753	4834252	0.486000
20	4834253	4834752	0.428000
20	4834753	4835252	0.468000
20	4835253	4835752	0.482000
20	4835753	4836252	0.514000
20	4836253	4836752	0.466000
20	4836753	4837252	0.562000
20	4837253	4837752	0.490000
20	4837753	4838100	0.477011
20	4839684	4840183	0.414000
20	4840184	4840280	0.350515
20	4842343	4842842	0.518000
20	4842843	4842981	0.575540
20	4843173	4843672	0.438000
20	4843673	4843803	0.633588
20	4848165	4848664	0.412000
20	4848665	4848771	0.373832
20	4850301	4850800	0.510000
20	4850801	4850949	0.422819
20	4854331	4854830	0.550000
20	4854831	4854979	0.489933
20	4854980	4855479	0.408000
20	4855480	4855592	0.318584
20	4864037	4864536	0.488000
20	4864537	4864719	0.453552
20	4865148	4865647	0.392000
20	4865648	4865719	0.361111
20	4866216	4866715	0.446000
20	4866716	4866805	0.655556
20	4879950	4880449	0.538000
20	4880450	4880608	0.440252
20	4882837	4883336	0.460000
20	4883337	4883454	0.525424
20	4893275	4893774	0.502000
20	4893775	4893874	0.580000
20	4912850	4913349	0.448000
20	4913350	4913612	0.399240
20	4951188	4951687	0.438000
20	4951688	4951815	0.406250
20	4981801	4982300	0.834000
20	4982301	4982406	0.669811
20	4990577	4991076	0.508000
20	4991077	4991209	0.421053
20	5048777	5049276	0.456000
20	5049277	5049776	0.476000
20	5049777	5050245	0.477612
20	5080233	5080732	0.386000
20	5080733	5081232	0.354000
20	5081233	5081732	0.436000
20	5081733	5081827	0.242105
20	5086583	5087082	0.440000
20	5087083	5087206	0.572581
20	5089727	5090226	0.442000
20	5090227	5090341	0.373913
20	5091895	5092330	0.419725
20	5092331	5092704	0.427807
20	5093115	5093614	0.524000
20	5093615	5093983	0.669377
20	5095348	5095847	0.324000
20	5095848	5096051	0.357843
20	5096052	5096468	0.335731
20	5097865	5098364	0.340000
20	5098365	5098560	0.367347
20	5099005	5099368	0.436813
20	5099369	5099762	0.459391
20	5099973	5100472	0.650000
20	5100473	5100865	0.661578
20	5106895	5107394	0.538000
20	5107395	5107460	0.636364
20	5107461	5107960	0.750000
20	5107961	5108045	0.741176
20	5153918	5154417	0.542000
20	5154418	5154555	0.594203
20	5155578	5156077	0.470000
20	5156078	5156175	0.408163
